Company,Year,Revenue,Broker,Broker_fee,Broker_fee_percentage,D&O Limit,E&O Limit,Price
2361,1/1/2011,17686020,Broker B,8000,0.1,1500000,500000,88000
2370,1/1/2011,9475001,Broker B,4000,0.1,500000,100000,44000
2376,1/1/2011,9764744,Broker B,4000,0.1,500000,100000,44000
2381,1/1/2011,16474322,Broker B,8000,0.1,1500000,500000,88000
2396,1/1/2011,19734936,Broker B,8000,0.1,1500000,500000,88000
2401,1/1/2011,8121046,Broker B,4000,0.1,500000,100000,44000
2402,1/1/2011,6903822,Broker B,4000,0.1,500000,100000,44000
2417,1/1/2011,2822218,Broker B,4000,0.1,500000,100000,44000
2421,1/1/2011,4936649,Broker B,4000,0.1,500000,100000,44000
2422,1/1/2011,18918630,Broker B,8000,0.1,1500000,500000,88000
2433,1/1/2011,16942543,Broker B,8000,0.1,1500000,500000,88000
2444,1/1/2011,10808359,Broker B,4132,0.1,1000000,250000,45452
2447,1/1/2011,12391686,Broker B,5500,0.1,1000000,250000,60500
2466,1/1/2011,18940498,Broker B,8000,0.1,1500000,500000,88000
2473,1/1/2011,16160764,Broker B,8000,0.1,1500000,500000,88000
2478,1/1/2011,5471552,Broker B,4000,0.1,500000,100000,44000
2480,1/1/2011,20560639,Broker B,8000,0.1,2000000,1000000,88000
2493,1/1/2011,19138797,Broker B,8000,0.1,1500000,500000,88000
2495,1/1/2011,17351274,Broker B,8000,0.1,1500000,500000,88000
2496,1/1/2011,18571835,Broker B,8000,0.1,1500000,500000,88000
2503,1/1/2011,17924856,Broker B,8000,0.1,1500000,500000,88000
2512,1/1/2011,20026275,Broker B,8264,0.1,2000000,1000000,90904
2518,1/1/2011,2403683,Broker B,4000,0.1,500000,100000,44000
2520,1/1/2011,19562750,Broker B,8000,0.1,1500000,500000,88000
2537,1/1/2011,17673428,Broker B,8000,0.1,1500000,500000,88000
2540,1/1/2011,18201517,Broker B,8000,0.1,1500000,500000,88000
2546,1/1/2011,18994041,Broker B,8000,0.1,1500000,500000,88000
2567,1/1/2011,8210201,Broker B,4000,0.1,500000,100000,44000
2572,1/1/2011,13022501,Broker B,5500,0.1,1000000,250000,60500
2573,1/1/2011,12943152,Broker B,5500,0.1,1000000,250000,60500
2581,1/1/2011,9224704,Broker B,4000,0.1,500000,100000,44000
2582,1/1/2011,12051402,Broker B,5500,0.1,1000000,250000,60500
2586,1/1/2011,2939210,Broker B,4000,0.1,500000,100000,44000
2588,1/1/2011,17192595,Broker B,8000,0.1,1500000,500000,88000
2592,1/1/2011,12678656,Broker B,5500,0.1,1000000,250000,60500
2595,1/1/2011,7384532,Broker B,4000,0.1,500000,100000,44000
2596,1/1/2011,14108173,Broker B,5500,0.1,1000000,250000,60500
2604,1/1/2011,1568039,Broker B,4000,0.1,500000,100000,44000
2611,1/1/2011,9751707,Broker B,4000,0.1,500000,100000,44000
2631,1/1/2011,2591053,Broker B,4000,0.1,500000,100000,44000
2634,1/1/2011,9041540,Broker B,4132,0.1,500000,100000,45452
2637,1/1/2011,18741404,Broker B,8000,0.1,1500000,500000,88000
2646,1/1/2011,6159610,Broker B,4000,0.1,500000,100000,44000
2651,1/1/2011,18038970,Broker B,8000,0.1,1500000,500000,88000
2652,1/1/2011,12281003,Broker B,5500,0.1,1000000,250000,60500
2655,1/1/2011,17398766,Broker B,8000,0.1,1500000,500000,88000
2656,1/1/2011,18315908,Broker B,8000,0.1,1500000,500000,88000
2662,1/1/2011,8579994,Broker B,4000,0.1,500000,100000,44000
2664,1/1/2011,16505283,Broker B,8000,0.1,1500000,500000,88000
2665,1/1/2011,16256085,Broker B,8000,0.1,1500000,500000,88000
2667,1/1/2011,19208678,Broker B,8000,0.1,1500000,500000,88000
2681,1/1/2011,7629690,Broker B,4000,0.1,500000,100000,44000
2687,1/1/2011,13985805,Broker B,5500,0.1,1000000,250000,60500
2689,1/1/2011,10271420,Broker B,5500,0.1,1000000,250000,60500
2690,1/1/2011,1307349,Broker B,4000,0.1,500000,100000,44000
2700,1/1/2011,11597955,Broker B,5500,0.1,1000000,250000,60500
2721,1/1/2011,16190450,Broker B,8000,0.1,1500000,500000,88000
2725,1/1/2011,9958595,Broker B,4000,0.1,500000,100000,44000
2740,1/1/2011,10114492,Broker B,4000,0.1,1000000,250000,44000
2745,1/1/2011,21187994,Broker B,8264,0.1,2000000,1000000,90904
2760,1/1/2011,19680085,Broker B,8264,0.1,1500000,500000,90904
2764,1/1/2011,19824951,Broker B,8000,0.1,1500000,500000,88000
2790,1/1/2011,4275750,Broker B,4000,0.1,500000,100000,44000
2794,1/1/2011,4507638,Broker B,4000,0.1,500000,100000,44000
2808,1/1/2011,16102086,Broker B,8000,0.1,1500000,500000,88000
2814,1/1/2011,16243150,Broker B,8000,0.1,1500000,500000,88000
2818,1/1/2011,14060729,Broker B,5681,0.1,1000000,250000,62496
2822,1/1/2011,17985789,Broker B,8000,0.1,1500000,500000,88000
2824,1/1/2011,19096593,Broker B,8000,0.1,1500000,500000,88000
2829,1/1/2011,8902944,Broker B,4000,0.1,500000,100000,44000
2832,1/1/2011,9924095,Broker B,4000,0.1,500000,100000,44000
2838,1/1/2011,15647228,Broker B,8000,0.1,1500000,500000,88000
2840,1/1/2011,5755731,Broker B,4000,0.1,500000,100000,44000
2845,1/1/2011,11382421,Broker B,5681,0.1,1000000,250000,62496
2856,1/1/2011,18770600,Broker B,8000,0.1,1500000,500000,88000
2865,1/1/2011,12348419,Broker B,5681,0.1,1000000,250000,62496
2872,1/1/2011,11037375,Broker B,5500,0.1,1000000,250000,60500
2880,1/1/2011,17355474,Broker B,8000,0.1,1500000,500000,88000
2886,1/1/2011,10986971,Broker B,5500,0.1,1000000,250000,60500
2888,1/1/2011,8145930,Broker B,4132,0.1,500000,100000,45452
2903,1/1/2011,13955418,Broker B,5500,0.1,1000000,250000,60500
2905,1/1/2011,6314736,Broker B,4000,0.1,500000,100000,44000
2909,1/1/2011,9092434,Broker B,4000,0.1,500000,100000,44000
2913,1/1/2011,6419305,Broker B,4000,0.1,500000,100000,44000
2922,1/1/2011,8963500,Broker B,4000,0.1,500000,100000,44000
2928,1/1/2011,14114305,Broker B,5500,0.1,1000000,250000,60500
2933,1/1/2011,14959706,Broker B,5500,0.1,1000000,250000,60500
2943,1/1/2011,17008595,Broker B,8000,0.1,1500000,500000,88000
2945,1/1/2011,7697781,Broker B,4000,0.1,500000,100000,44000
2946,1/1/2011,2512684,Broker B,4000,0.1,500000,100000,44000
2950,1/1/2011,14609406,Broker B,5500,0.1,1000000,250000,60500
2954,1/1/2011,10513712,Broker B,5500,0.1,1000000,250000,60500
2958,1/1/2011,16771464,Broker B,8000,0.1,1500000,500000,88000
2962,1/1/2011,6105859,Broker B,4000,0.1,500000,100000,44000
2965,1/1/2011,19425249,Broker B,8000,0.1,1500000,500000,88000
2966,1/1/2011,14012107,Broker B,5500,0.1,1000000,250000,60500
2967,1/1/2011,6306470,Broker B,4000,0.1,500000,100000,44000
2969,1/1/2011,2917375,Broker B,4000,0.1,500000,100000,44000
2970,1/1/2011,4210092,Broker B,4000,0.1,500000,100000,44000
2982,1/1/2011,7713161,Broker B,4000,0.1,500000,100000,44000
2984,1/1/2011,12572341,Broker B,5500,0.1,1000000,250000,60500
2994,1/1/2011,4800231,Broker B,4000,0.1,500000,100000,44000
2996,1/1/2011,6061889,Broker B,4000,0.1,500000,100000,44000
2997,1/1/2011,6166106,Broker B,4000,0.1,500000,100000,44000
2999,1/1/2011,11722834,Broker B,5500,0.1,1000000,250000,60500
2,1/1/2011,16094839,Broker C,8000,0.1,1500000,500000,88000
9,1/1/2011,14916950,Broker C,5500,0.1,1000000,250000,60500
10,1/1/2011,5673709,Broker C,4000,0.1,500000,100000,44000
28,1/1/2011,9043794,Broker C,4000,0.1,500000,100000,44000
31,1/1/2011,11649462,Broker C,5500,0.1,1000000,250000,60500
34,1/1/2011,13445588,Broker C,5500,0.1,1000000,250000,60500
36,1/1/2011,19539701,Broker C,8000,0.1,1500000,500000,88000
47,1/1/2011,12858568,Broker C,5500,0.1,1000000,250000,60500
48,1/1/2011,12715769,Broker C,5500,0.1,1000000,250000,60500
58,1/1/2011,7907171,Broker C,4000,0.1,500000,100000,44000
59,1/1/2011,11610318,Broker C,5500,0.1,1000000,250000,60500
82,1/1/2011,2531784,Broker C,4000,0.1,500000,100000,44000
90,1/1/2011,5680594,Broker C,4000,0.1,500000,100000,44000
97,1/1/2011,20744068,Broker C,8000,0.1,2000000,1000000,88000
98,1/1/2011,4155415,Broker C,4000,0.1,500000,100000,44000
99,1/1/2011,9510123,Broker C,4000,0.1,500000,100000,44000
101,1/1/2011,19289191,Broker C,8000,0.1,1500000,500000,88000
105,1/1/2011,10603809,Broker C,5500,0.1,1000000,250000,60500
113,1/1/2011,11448376,Broker C,5500,0.1,1000000,250000,60500
140,1/1/2011,1919301,Broker C,4132,0.1,500000,100000,45452
143,1/1/2011,10707770,Broker C,4132,0.1,1000000,250000,45452
146,1/1/2011,9914603,Broker C,4000,0.1,500000,100000,44000
148,1/1/2011,10756572,Broker C,5500,0.1,1000000,250000,60500
159,1/1/2011,12113023,Broker C,5500,0.1,1000000,250000,60500
161,1/1/2011,4729477,Broker C,4000,0.1,500000,100000,44000
162,1/1/2011,17765364,Broker C,8000,0.1,1500000,500000,88000
169,1/1/2011,17441019,Broker C,8000,0.1,1500000,500000,88000
174,1/1/2011,7924902,Broker C,4000,0.1,500000,100000,44000
175,1/1/2011,13375736,Broker C,5500,0.1,1000000,250000,60500
177,1/1/2011,12265974,Broker C,5500,0.1,1000000,250000,60500
180,1/1/2011,5989895,Broker C,4132,0.1,500000,100000,45452
181,1/1/2011,2424846,Broker C,4000,0.1,500000,100000,44000
187,1/1/2011,12532834,Broker C,5500,0.1,1000000,250000,60500
207,1/1/2011,19547740,Broker C,8000,0.1,1500000,500000,88000
208,1/1/2011,8515202,Broker C,4000,0.1,500000,100000,44000
210,1/1/2011,13165659,Broker C,5500,0.1,1000000,250000,60500
215,1/1/2011,15582065,Broker C,8000,0.1,1500000,500000,88000
226,1/1/2011,1695378,Broker C,4132,0.1,500000,100000,45452
227,1/1/2011,9959323,Broker C,4000,0.1,500000,100000,44000
235,1/1/2011,16094905,Broker C,5681,0.1,1500000,500000,62496
236,1/1/2011,8033890,Broker C,4000,0.1,500000,100000,44000
241,1/1/2011,17682039,Broker C,8000,0.1,1500000,500000,88000
243,1/1/2011,14062547,Broker C,5500,0.1,1000000,250000,60500
247,1/1/2011,4387047,Broker C,4000,0.1,500000,100000,44000
252,1/1/2011,21565262,Broker C,8000,0.1,2000000,1000000,88000
273,1/1/2011,1675885,Broker C,4000,0.1,500000,100000,44000
275,1/1/2011,3379172,Broker C,4132,0.1,500000,100000,45452
277,1/1/2011,20760684,Broker C,8000,0.1,2000000,1000000,88000
284,1/1/2011,10586802,Broker C,5500,0.1,1000000,250000,60500
287,1/1/2011,5507184,Broker C,4000,0.1,500000,100000,44000
288,1/1/2011,3034633,Broker C,4000,0.1,500000,100000,44000
295,1/1/2011,13700396,Broker C,5500,0.1,1000000,250000,60500
299,1/1/2011,2151488,Broker C,4000,0.1,500000,100000,44000
302,1/1/2011,18755147,Broker C,8000,0.1,1500000,500000,88000
309,1/1/2011,9272931,Broker C,4000,0.1,500000,100000,44000
310,1/1/2011,11237695,Broker C,5500,0.1,1000000,250000,60500
313,1/1/2011,17474823,Broker C,8000,0.1,1500000,500000,88000
325,1/1/2011,15935618,Broker C,5681,0.1,1500000,500000,62496
326,1/1/2011,2490727,Broker C,4000,0.1,500000,100000,44000
330,1/1/2011,18355295,Broker C,8000,0.1,1500000,500000,88000
347,1/1/2011,19317716,Broker C,8000,0.1,1500000,500000,88000
348,1/1/2011,10194524,Broker C,5500,0.1,1000000,250000,60500
356,1/1/2011,8130622,Broker C,4000,0.1,500000,100000,44000
360,1/1/2011,11474720,Broker C,5500,0.1,1000000,250000,60500
367,1/1/2011,20614680,Broker C,8264,0.1,2000000,1000000,90904
383,1/1/2011,8365091,Broker C,4000,0.1,500000,100000,44000
384,1/1/2011,3687675,Broker C,4000,0.1,500000,100000,44000
385,1/1/2011,10021543,Broker C,5500,0.1,1000000,250000,60500
388,1/1/2011,18063017,Broker C,8000,0.1,1500000,500000,88000
391,1/1/2011,17815272,Broker C,8000,0.1,1500000,500000,88000
392,1/1/2011,13181997,Broker C,5500,0.1,1000000,250000,60500
405,1/1/2011,6842813,Broker C,4000,0.1,500000,100000,44000
418,1/1/2011,12455627,Broker C,5500,0.1,1000000,250000,60500
420,1/1/2011,2534516,Broker C,4000,0.1,500000,100000,44000
435,1/1/2011,3258634,Broker C,4000,0.1,500000,100000,44000
437,1/1/2011,19015999,Broker C,8000,0.1,1500000,500000,88000
442,1/1/2011,15221850,Broker C,8000,0.1,1500000,500000,88000
447,1/1/2011,7488793,Broker C,4000,0.1,500000,100000,44000
448,1/1/2011,12548055,Broker C,5500,0.1,1000000,250000,60500
452,1/1/2011,9562471,Broker C,4000,0.1,500000,100000,44000
453,1/1/2011,3186519,Broker C,4000,0.1,500000,100000,44000
454,1/1/2011,4885809,Broker C,4000,0.1,500000,100000,44000
459,1/1/2011,15148520,Broker C,8000,0.1,1500000,500000,88000
465,1/1/2011,16878826,Broker C,8000,0.1,1500000,500000,88000
473,1/1/2011,1481622,Broker C,4000,0.1,500000,100000,44000
489,1/1/2011,9948143,Broker C,4000,0.1,500000,100000,44000
492,1/1/2011,8763584,Broker C,4000,0.1,500000,100000,44000
498,1/1/2011,8694976,Broker C,4000,0.1,500000,100000,44000
500,1/1/2011,11142873,Broker C,5500,0.1,1000000,250000,60500
501,1/1/2011,13678684,Broker C,5500,0.1,1000000,250000,60500
511,1/1/2011,4511154,Broker C,4000,0.1,500000,100000,44000
523,1/1/2011,10823486,Broker C,5500,0.1,1000000,250000,60500
528,1/1/2011,18422830,Broker C,8000,0.1,1500000,500000,88000
536,1/1/2011,5190754,Broker C,4000,0.1,500000,100000,44000
538,1/1/2011,5039271,Broker C,4000,0.1,500000,100000,44000
539,1/1/2011,15242775,Broker C,8000,0.1,1500000,500000,88000
544,1/1/2011,12059197,Broker C,5500,0.1,1000000,250000,60500
549,1/1/2011,15196023,Broker C,5500,0.1,1500000,500000,60500
551,1/1/2011,6839247,Broker C,4000,0.1,500000,100000,44000
553,1/1/2011,18678268,Broker C,8000,0.1,1500000,500000,88000
555,1/1/2011,12654452,Broker C,5500,0.1,1000000,250000,60500
556,1/1/2011,8297119,Broker C,4000,0.1,500000,100000,44000
560,1/1/2011,20331466,Broker C,8000,0.1,2000000,1000000,88000
562,1/1/2011,11358996,Broker C,5500,0.1,1000000,250000,60500
564,1/1/2011,17157290,Broker C,8000,0.1,1500000,500000,88000
567,1/1/2011,17449700,Broker C,8000,0.1,1500000,500000,88000
572,1/1/2011,11728031,Broker C,5500,0.1,1000000,250000,60500
589,1/1/2011,15915140,Broker C,5500,0.1,1500000,500000,60500
593,1/1/2011,2115396,Broker C,4000,0.1,500000,100000,44000
598,1/1/2011,3680101,Broker C,4000,0.1,500000,100000,44000
601,1/1/2011,18144955,Broker C,8000,0.1,1500000,500000,88000
603,1/1/2011,3313738,Broker C,4000,0.1,500000,100000,44000
606,1/1/2011,4762660,Broker C,4000,0.1,500000,100000,44000
607,1/1/2011,10273492,Broker C,4132,0.1,1000000,250000,45452
610,1/1/2011,19526896,Broker C,8000,0.1,1500000,500000,88000
614,1/1/2011,12257661,Broker C,5500,0.1,1000000,250000,60500
616,1/1/2011,19447322,Broker C,8000,0.1,1500000,500000,88000
624,1/1/2011,5666692,Broker C,4000,0.1,500000,100000,44000
631,1/1/2011,6650467,Broker C,4132,0.1,500000,100000,45452
636,1/1/2011,5096152,Broker C,4000,0.1,500000,100000,44000
638,1/1/2011,4788327,Broker C,4000,0.1,500000,100000,44000
642,1/1/2011,6166613,Broker C,4000,0.1,500000,100000,44000
654,1/1/2011,17179813,Broker C,8000,0.1,1500000,500000,88000
656,1/1/2011,8106617,Broker C,4132,0.1,500000,100000,45452
669,1/1/2011,4319463,Broker C,4000,0.1,500000,100000,44000
671,1/1/2011,17192255,Broker C,8000,0.1,1500000,500000,88000
676,1/1/2011,13546333,Broker C,5681,0.1,1000000,250000,62496
678,1/1/2011,16939435,Broker C,8000,0.1,1500000,500000,88000
685,1/1/2011,7259900,Broker C,4000,0.1,500000,100000,44000
686,1/1/2011,3424749,Broker C,4132,0.1,500000,100000,45452
695,1/1/2011,11190514,Broker C,5500,0.1,1000000,250000,60500
699,1/1/2011,4164217,Broker C,4000,0.1,500000,100000,44000
703,1/1/2011,5469325,Broker C,4000,0.1,500000,100000,44000
715,1/1/2011,8656971,Broker C,4000,0.1,500000,100000,44000
717,1/1/2011,4696104,Broker C,4000,0.1,500000,100000,44000
733,1/1/2011,2791013,Broker C,4000,0.1,500000,100000,44000
743,1/1/2011,2782150,Broker C,4000,0.1,500000,100000,44000
746,1/1/2011,5806786,Broker C,4000,0.1,500000,100000,44000
752,1/1/2011,9949134,Broker C,4000,0.1,500000,100000,44000
765,1/1/2011,14013653,Broker C,5500,0.1,1000000,250000,60500
771,1/1/2011,16882124,Broker C,8000,0.1,1500000,500000,88000
774,1/1/2011,4951756,Broker C,4000,0.1,500000,100000,44000
776,1/1/2011,21558772,Broker C,8264,0.1,2000000,1000000,90904
782,1/1/2011,3930306,Broker C,4000,0.1,500000,100000,44000
791,1/1/2011,1975830,Broker C,4000,0.1,500000,100000,44000
795,1/1/2011,15685440,Broker C,8000,0.1,1500000,500000,88000
798,1/1/2011,20905356,Broker C,8000,0.1,2000000,1000000,88000
803,1/1/2011,14323081,Broker C,5500,0.1,1000000,250000,60500
812,1/1/2011,18641329,Broker C,8000,0.1,1500000,500000,88000
819,1/1/2011,4724174,Broker C,4000,0.1,500000,100000,44000
823,1/1/2011,1223154,Broker C,4000,0.1,500000,100000,44000
830,1/1/2011,15444797,Broker C,8000,0.1,1500000,500000,88000
845,1/1/2011,6003949,Broker C,4000,0.1,500000,100000,44000
856,1/1/2011,7953733,Broker C,4000,0.1,500000,100000,44000
869,1/1/2011,17318654,Broker C,8000,0.1,1500000,500000,88000
886,1/1/2011,12727186,Broker C,5500,0.1,1000000,250000,60500
892,1/1/2011,5372095,Broker C,4000,0.1,500000,100000,44000
901,1/1/2011,4728820,Broker C,4000,0.1,500000,100000,44000
907,1/1/2011,11491690,Broker C,5500,0.1,1000000,250000,60500
908,1/1/2011,6355601,Broker C,4000,0.1,500000,100000,44000
910,1/1/2011,16164187,Broker C,8000,0.1,1500000,500000,88000
914,1/1/2011,13708538,Broker C,5681,0.1,1000000,250000,62496
922,1/1/2011,1238510,Broker C,4000,0.1,500000,100000,44000
924,1/1/2011,14700495,Broker C,5500,0.1,1000000,250000,60500
927,1/1/2011,1035049,Broker C,4000,0.1,500000,100000,44000
939,1/1/2011,6224845,Broker C,4000,0.1,500000,100000,44000
947,1/1/2011,1319609,Broker C,4000,0.1,500000,100000,44000
963,1/1/2011,6023987,Broker C,4000,0.1,500000,100000,44000
979,1/1/2011,21571953,Broker C,8000,0.1,2000000,1000000,88000
980,1/1/2011,16257769,Broker C,8000,0.1,1500000,500000,88000
990,1/1/2011,19018420,Broker C,8000,0.1,1500000,500000,88000
994,1/1/2011,4583029,Broker C,4000,0.1,500000,100000,44000
1002,1/1/2011,2323489,Broker C,4000,0.1,500000,100000,44000
1008,1/1/2011,11472106,Broker C,5681,0.1,1000000,250000,62496
1013,1/1/2011,9215688,Broker C,4000,0.1,500000,100000,44000
1016,1/1/2011,4043925,Broker C,4000,0.1,500000,100000,44000
1025,1/1/2011,14032871,Broker C,5500,0.1,1000000,250000,60500
1031,1/1/2011,9037902,Broker C,4000,0.1,500000,100000,44000
1034,1/1/2011,2535400,Broker C,4000,0.1,500000,100000,44000
1043,1/1/2011,9073694,Broker C,4000,0.1,500000,100000,44000
1046,1/1/2011,19823931,Broker C,8000,0.1,1500000,500000,88000
1050,1/1/2011,13226306,Broker C,5500,0.1,1000000,250000,60500
1051,1/1/2011,4297183,Broker C,4000,0.1,500000,100000,44000
1055,1/1/2011,6910775,Broker C,4132,0.1,500000,100000,45452
1064,1/1/2011,6956308,Broker C,4000,0.1,500000,100000,44000
1065,1/1/2011,3244923,Broker C,4000,0.1,500000,100000,44000
1067,1/1/2011,13826042,Broker C,5500,0.1,1000000,250000,60500
1071,1/1/2011,5643575,Broker C,4000,0.1,500000,100000,44000
1081,1/1/2011,16940151,Broker C,8000,0.1,1500000,500000,88000
1084,1/1/2011,5118209,Broker C,4000,0.1,500000,100000,44000
1100,1/1/2011,1524069,Broker C,4000,0.1,500000,100000,44000
1103,1/1/2011,4363139,Broker C,4000,0.1,500000,100000,44000
1113,1/1/2011,6298765,Broker C,4000,0.1,500000,100000,44000
1117,1/1/2011,15542036,Broker C,5681,0.1,1500000,500000,62496
1119,1/1/2011,10100469,Broker C,5500,0.1,1000000,250000,60500
1121,1/1/2011,12209116,Broker C,5500,0.1,1000000,250000,60500
1125,1/1/2011,7382782,Broker C,4000,0.1,500000,100000,44000
1138,1/1/2011,16167651,Broker C,8000,0.1,1500000,500000,88000
1151,1/1/2011,9708196,Broker C,4000,0.1,500000,100000,44000
1156,1/1/2011,19320637,Broker C,8000,0.1,1500000,500000,88000
1157,1/1/2011,15247363,Broker C,8000,0.1,1500000,500000,88000
1165,1/1/2011,13509824,Broker C,5500,0.1,1000000,250000,60500
1167,1/1/2011,6022346,Broker C,4000,0.1,500000,100000,44000
1169,1/1/2011,2219865,Broker C,4000,0.1,500000,100000,44000
1173,1/1/2011,3424129,Broker C,4000,0.1,500000,100000,44000
1174,1/1/2011,5904533,Broker C,4000,0.1,500000,100000,44000
1176,1/1/2011,13731579,Broker C,5500,0.1,1000000,250000,60500
1180,1/1/2011,14463594,Broker C,5500,0.1,1000000,250000,60500
1183,1/1/2011,7916172,Broker C,4000,0.1,500000,100000,44000
1209,1/1/2011,4918096,Broker C,4000,0.1,500000,100000,44000
1219,1/1/2011,20919035,Broker C,8264,0.1,2000000,1000000,90904
1227,1/1/2011,9300256,Broker C,4132,0.1,500000,100000,45452
1232,1/1/2011,15875223,Broker C,8000,0.1,1500000,500000,88000
1237,1/1/2011,14013250,Broker C,5500,0.1,1000000,250000,60500
1241,1/1/2011,6189066,Broker C,4000,0.1,500000,100000,44000
1243,1/1/2011,18148050,Broker C,8000,0.1,1500000,500000,88000
1246,1/1/2011,11383647,Broker C,5500,0.1,1000000,250000,60500
1247,1/1/2011,10266750,Broker C,5500,0.1,1000000,250000,60500
1252,1/1/2011,2844518,Broker C,4000,0.1,500000,100000,44000
1256,1/1/2011,11625405,Broker C,5500,0.1,1000000,250000,60500
1263,1/1/2011,19644077,Broker C,8264,0.1,1500000,500000,90904
1269,1/1/2011,10036246,Broker C,4000,0.1,1000000,250000,44000
1270,1/1/2011,10981095,Broker C,5500,0.1,1000000,250000,60500
1282,1/1/2011,11524828,Broker C,5500,0.1,1000000,250000,60500
1291,1/1/2011,11342896,Broker C,5500,0.1,1000000,250000,60500
1293,1/1/2011,15792689,Broker C,8000,0.1,1500000,500000,88000
1306,1/1/2011,1365229,Broker C,4000,0.1,500000,100000,44000
1311,1/1/2011,3444975,Broker C,4000,0.1,500000,100000,44000
1324,1/1/2011,19710340,Broker C,8000,0.1,1500000,500000,88000
1331,1/1/2011,2990842,Broker C,4000,0.1,500000,100000,44000
