Company,Year,Revenue,Broker,Broker_fee,Broker_fee_percentage,D&O Limit,E&O Limit,Price
789,1/1/2016,14109537,Broker C,2750,0.05,1000000,250000,57750
790,1/1/2016,13264683,Broker C,3524,0.05,1000000,250000,74019
791,1/1/2016,2368386,Broker C,2572,0.05,500000,100000,54023
794,1/1/2016,6980094,Broker C,2312,0.05,500000,100000,48558
795,1/1/2016,22775148,Broker C,5314,0.05,2000000,1000000,111612
799,1/1/2016,2613157,Broker C,2000,0.05,500000,100000,42000
800,1/1/2016,8463369,Broker C,2000,0.05,500000,100000,42000
802,1/1/2016,3844823,Broker C,2147,0.05,500000,100000,45087
808,1/1/2016,10240368,Broker C,2952,0.05,1000000,250000,61994
812,1/1/2016,22827679,Broker C,4980,0.05,2000000,1000000,104595
814,1/1/2016,21310042,Broker C,3524,0.05,2000000,1000000,74019
816,1/1/2016,18256520,Broker C,4000,0.05,1500000,500000,84000
817,1/1/2016,1023335,Broker C,2000,0.05,500000,100000,42000
832,1/1/2016,7311364,Broker C,2147,0.05,500000,100000,45087
834,1/1/2016,10632520,Broker C,2750,0.05,1000000,250000,57750
839,1/1/2016,18187530,Broker C,4000,0.05,1500000,500000,84000
847,1/1/2016,17173740,Broker C,4000,0.05,1500000,500000,84000
849,1/1/2016,2340485,Broker C,2000,0.05,500000,100000,42000
852,1/1/2016,17298303,Broker C,4624,0.05,1500000,500000,97117
857,1/1/2016,9436842,Broker C,2490,0.05,500000,100000,52297
859,1/1/2016,3761501,Broker C,2490,0.05,500000,100000,52297
864,1/1/2016,5840164,Broker C,2000,0.05,500000,100000,42000
865,1/1/2016,20005810,Broker C,4760,0.05,2000000,1000000,99967
867,1/1/2016,13579535,Broker C,3637,0.05,1000000,250000,76383
868,1/1/2016,5824788,Broker C,2312,0.05,500000,100000,48558
873,1/1/2016,2517497,Broker C,2210,0.05,500000,100000,46410
876,1/1/2016,9424772,Broker C,2000,0.05,500000,100000,42000
882,1/1/2016,12488987,Broker C,3424,0.05,1000000,250000,71909
888,1/1/2016,21552745,Broker C,4624,0.05,2000000,1000000,97117
910,1/1/2016,24050774,Broker C,5445,0.05,2000000,1000000,114363
912,1/1/2016,23685279,Broker C,4980,0.05,2000000,1000000,104595
918,1/1/2016,7026294,Broker C,2000,0.05,500000,100000,42000
919,1/1/2016,4505935,Broker C,2312,0.05,500000,100000,48558
923,1/1/2016,6490481,Broker C,2490,0.05,500000,100000,52297
925,1/1/2016,20132392,Broker C,4294,0.05,2000000,1000000,90174
931,1/1/2016,19096434,Broker C,4000,0.05,1500000,500000,84000
934,1/1/2016,15233777,Broker C,2952,0.05,1500000,500000,61994
936,1/1/2016,8987647,Broker C,2147,0.05,500000,100000,45087
939,1/1/2016,9379677,Broker C,2651,0.05,500000,100000,55678
940,1/1/2016,1446818,Broker C,2000,0.05,500000,100000,42000
950,1/1/2016,5567252,Broker C,2147,0.05,500000,100000,45087
953,1/1/2016,1866767,Broker C,2490,0.05,500000,100000,52297
958,1/1/2016,12287743,Broker C,2750,0.05,1000000,250000,57750
964,1/1/2016,14610582,Broker C,2750,0.05,1000000,250000,57750
966,1/1/2016,18804932,Broker C,4766,0.05,1500000,500000,100093
973,1/1/2016,10704305,Broker C,2952,0.05,1000000,250000,61994
987,1/1/2016,16228077,Broker C,3424,0.05,1500000,500000,71909
993,1/1/2016,2946434,Broker C,2000,0.05,500000,100000,42000
995,1/1/2016,8841956,Broker C,2312,0.05,500000,100000,48558
996,1/1/2016,9440609,Broker C,2000,0.05,500000,100000,42000
1011,1/1/2016,4239585,Broker C,2147,0.05,500000,100000,45087
1023,1/1/2016,21280248,Broker C,5133,0.05,2000000,1000000,107800
1024,1/1/2016,12947246,Broker C,3179,0.05,1000000,250000,66768
1026,1/1/2016,6441404,Broker C,2147,0.05,500000,100000,45087
1032,1/1/2016,9951569,Broker C,2380,0.05,500000,100000,49983
1037,1/1/2016,15846176,Broker C,3537,0.05,1500000,500000,74282
1042,1/1/2016,22070587,Broker C,4766,0.05,2000000,1000000,100093
1060,1/1/2016,12744902,Broker C,2952,0.05,1000000,250000,61994
1062,1/1/2016,12248183,Broker C,2750,0.05,1000000,250000,57750
1064,1/1/2016,8260786,Broker C,2490,0.05,500000,100000,52297
1067,1/1/2016,21924310,Broker C,3876,0.05,2000000,1000000,81405
1068,1/1/2016,13569623,Broker C,3179,0.05,1000000,250000,66768
1083,1/1/2016,8527796,Broker C,2210,0.05,500000,100000,46410
1109,1/1/2016,5415562,Broker C,2566,0.05,500000,100000,53900
1110,1/1/2016,8378989,Broker C,2490,0.05,500000,100000,52297
1118,1/1/2016,9302015,Broker C,2312,0.05,500000,100000,48558
1120,1/1/2016,5101817,Broker C,2147,0.05,500000,100000,45087
1121,1/1/2016,17762340,Broker C,3424,0.05,1500000,500000,71909
1123,1/1/2016,3639212,Broker C,2312,0.05,500000,100000,48558
1130,1/1/2016,21639554,Broker C,5133,0.05,2000000,1000000,107800
1134,1/1/2016,4676317,Broker C,2312,0.05,500000,100000,48558
1138,1/1/2016,20023377,Broker C,4980,0.05,2000000,1000000,104595
1140,1/1/2016,17359166,Broker C,4980,0.05,1500000,500000,104595
1141,1/1/2016,13858954,Broker C,3179,0.05,1000000,250000,66768
1159,1/1/2016,7827834,Broker C,2000,0.05,500000,100000,42000
1161,1/1/2016,6592629,Broker C,2000,0.05,500000,100000,42000
1165,1/1/2016,18667630,Broker C,3641,0.05,1500000,500000,76462
1168,1/1/2016,16485303,Broker C,4294,0.05,1500000,500000,90174
1169,1/1/2016,2789278,Broker C,2563,0.05,500000,100000,53832
1172,1/1/2016,19715485,Broker C,4294,0.05,1500000,500000,90174
1179,1/1/2016,15958237,Broker C,3645,0.05,1500000,500000,76558
1181,1/1/2016,5633099,Broker C,2147,0.05,500000,100000,45087
1184,1/1/2016,4800142,Broker C,2312,0.05,500000,100000,48558
1190,1/1/2016,5436276,Broker C,2000,0.05,500000,100000,42000
1195,1/1/2016,6619668,Broker C,2147,0.05,500000,100000,45087
1196,1/1/2016,14607669,Broker C,2750,0.05,1000000,250000,57750
1201,1/1/2016,19712084,Broker C,4000,0.05,1500000,500000,84000
1202,1/1/2016,22342883,Broker C,4760,0.05,2000000,1000000,99967
1209,1/1/2016,6562750,Broker C,2566,0.05,500000,100000,53900
1210,1/1/2016,15747081,Broker C,4294,0.05,1500000,500000,90174
1217,1/1/2016,16119577,Broker C,3424,0.05,1500000,500000,71909
1224,1/1/2016,3550376,Broker C,2147,0.05,500000,100000,45087
1232,1/1/2016,22228840,Broker C,5145,0.05,2000000,1000000,108047
1234,1/1/2016,22554696,Broker C,5283,0.05,2000000,1000000,110963
1240,1/1/2016,14833686,Broker C,2952,0.05,1000000,250000,61994
1242,1/1/2016,3596896,Broker C,2490,0.05,500000,100000,52297
1247,1/1/2016,13028725,Broker C,3424,0.05,1000000,250000,71909
1250,1/1/2016,1523568,Broker C,2490,0.05,500000,100000,52297
1251,1/1/2016,18008844,Broker C,4294,0.05,1500000,500000,90174
1260,1/1/2016,3035095,Broker C,2380,0.05,500000,100000,49983
1262,1/1/2016,12528547,Broker C,2641,0.05,1000000,250000,55481
1265,1/1/2016,12308279,Broker C,2952,0.05,1000000,250000,61994
1267,1/1/2016,19571067,Broker C,4766,0.05,1500000,500000,100093
1270,1/1/2016,12442748,Broker C,3424,0.05,1000000,250000,71909
1278,1/1/2016,6803864,Broker C,2000,0.05,500000,100000,42000
1282,1/1/2016,14101665,Broker C,3424,0.05,1000000,250000,71909
1285,1/1/2016,4906933,Broker C,2147,0.05,500000,100000,45087
1286,1/1/2016,5767701,Broker C,2147,0.05,500000,100000,45087
1288,1/1/2016,15533216,Broker C,3645,0.05,1500000,500000,76558
1291,1/1/2016,17071163,Broker C,3645,0.05,1500000,500000,76558
1292,1/1/2016,9071792,Broker C,2490,0.05,500000,100000,52297
1296,1/1/2016,4187654,Broker C,2383,0.05,500000,100000,50046
1298,1/1/2016,12826906,Broker C,2750,0.05,1000000,250000,57750
1300,1/1/2016,17479720,Broker C,4000,0.05,1500000,500000,84000
1301,1/1/2016,4203691,Broker C,2000,0.05,500000,100000,42000
1304,1/1/2016,11295362,Broker C,2312,0.05,1000000,250000,48558
1314,1/1/2016,16060248,Broker C,3038,0.05,1500000,500000,63813
1315,1/1/2016,15114331,Broker C,2952,0.05,1500000,500000,61994
1319,1/1/2016,18437113,Broker C,4000,0.05,1500000,500000,84000
1320,1/1/2016,14158835,Broker C,2750,0.05,1000000,250000,57750
1331,1/1/2016,3464589,Broker C,2490,0.05,500000,100000,52297
1346,1/1/2016,22985212,Broker C,5133,0.05,2000000,1000000,107800
1352,1/1/2016,21323803,Broker C,4294,0.05,2000000,1000000,90174
1362,1/1/2016,3306461,Broker C,2147,0.05,500000,100000,45087
1363,1/1/2016,13368422,Broker C,2750,0.05,1000000,250000,57750
1371,1/1/2016,9538906,Broker C,2383,0.05,500000,100000,50046
1374,1/1/2016,2631756,Broker C,2453,0.05,500000,100000,51515
1375,1/1/2016,6683551,Broker C,2648,0.05,500000,100000,55608
1378,1/1/2016,22489944,Broker C,5133,0.05,2000000,1000000,107800
1382,1/1/2016,3912354,Broker C,2147,0.05,500000,100000,45087
1383,1/1/2016,9163722,Broker C,2566,0.05,500000,100000,53900
1386,1/1/2016,10950462,Broker C,2490,0.05,1000000,250000,52297
1395,1/1/2016,15736073,Broker C,3537,0.05,1500000,500000,74282
1396,1/1/2016,10504518,Broker C,3179,0.05,1000000,250000,66768
1406,1/1/2016,5508068,Broker C,2000,0.05,500000,100000,42000
1407,1/1/2016,13988501,Broker C,3179,0.05,1000000,250000,66768
1417,1/1/2016,2099146,Broker C,2000,0.05,500000,100000,42000
1424,1/1/2016,16919838,Broker C,3424,0.05,1500000,500000,71909
1440,1/1/2016,13030795,Broker C,2952,0.05,1000000,250000,61994
1460,1/1/2016,2296052,Broker C,2000,0.05,500000,100000,42000
1461,1/1/2016,22802210,Broker C,5126,0.05,2000000,1000000,107664
1462,1/1/2016,5067086,Broker C,2000,0.05,500000,100000,42000
1463,1/1/2016,5849006,Broker C,2641,0.05,500000,100000,55481
1464,1/1/2016,5722166,Broker C,2312,0.05,500000,100000,48558
1465,1/1/2016,9349543,Broker C,2000,0.05,500000,100000,42000
1467,1/1/2016,10470418,Broker C,2750,0.05,1000000,250000,57750
1469,1/1/2016,7061302,Broker C,2383,0.05,500000,100000,50046
1482,1/1/2016,21465040,Broker C,4760,0.05,2000000,1000000,99967
1495,1/1/2016,16171963,Broker C,3637,0.05,1500000,500000,76383
1498,1/1/2016,18969963,Broker C,4980,0.05,1500000,500000,104595
1499,1/1/2016,18568887,Broker C,3744,0.05,1500000,500000,78624
1501,1/1/2016,5794696,Broker C,2210,0.05,500000,100000,46410
1507,1/1/2016,8295449,Broker C,2147,0.05,500000,100000,45087
1512,1/1/2016,23672190,Broker C,4760,0.05,2000000,1000000,99967
1513,1/1/2016,3594108,Broker C,2490,0.05,500000,100000,52297
1514,1/1/2016,11214034,Broker C,2490,0.05,1000000,250000,52297
1516,1/1/2016,7770075,Broker C,2000,0.05,500000,100000,42000
1521,1/1/2016,8274105,Broker C,2000,0.05,500000,100000,42000
1522,1/1/2016,22417353,Broker C,5133,0.05,2000000,1000000,107800
1524,1/1/2016,21624302,Broker C,4624,0.05,2000000,1000000,97117
1526,1/1/2016,5109825,Broker C,2000,0.05,500000,100000,42000
1528,1/1/2016,16896716,Broker C,4294,0.05,1500000,500000,90174
1533,1/1/2016,9808218,Broker C,2490,0.05,500000,100000,52297
1536,1/1/2016,18752690,Broker C,4294,0.05,1500000,500000,90174
1539,1/1/2016,3348019,Broker C,2312,0.05,500000,100000,48558
1549,1/1/2016,7617050,Broker C,2490,0.05,500000,100000,52297
1551,1/1/2016,11298965,Broker C,2651,0.05,1000000,250000,55678
1555,1/1/2016,16427031,Broker C,4294,0.05,1500000,500000,90174
1576,1/1/2016,8761194,Broker C,2312,0.05,500000,100000,48558
1577,1/1/2016,12127733,Broker C,2490,0.05,1000000,250000,52297
1578,1/1/2016,24466830,Broker C,5133,0.05,2000000,1000000,107800
1584,1/1/2016,19967970,Broker C,4624,0.05,1500000,500000,97117
1587,1/1/2016,17548892,Broker C,4000,0.05,1500000,500000,84000
1589,1/1/2016,17755107,Broker C,4000,0.05,1500000,500000,84000
1594,1/1/2016,24645533,Broker C,5465,0.05,2000000,1000000,114769
1595,1/1/2016,13718411,Broker C,2952,0.05,1000000,250000,61994
1600,1/1/2016,17291942,Broker C,4294,0.05,1500000,500000,90174
1602,1/1/2016,17081429,Broker C,4294,0.05,1500000,500000,90174
1603,1/1/2016,13048950,Broker C,3272,0.05,1000000,250000,68727
1607,1/1/2016,17978642,Broker C,4294,0.05,1500000,500000,90174
1608,1/1/2016,21774219,Broker C,4766,0.05,2000000,1000000,100093
1612,1/1/2016,6797569,Broker C,2312,0.05,500000,100000,48558
1615,1/1/2016,22177303,Broker C,5133,0.05,2000000,1000000,107800
1620,1/1/2016,16470799,Broker C,3529,0.05,1500000,500000,74112
1623,1/1/2016,4008879,Broker C,2383,0.05,500000,100000,50046
1626,1/1/2016,15812541,Broker C,3529,0.05,1500000,500000,74112
1633,1/1/2016,16096055,Broker C,2952,0.05,1500000,500000,61994
1635,1/1/2016,14278764,Broker C,2750,0.05,1000000,250000,57750
1637,1/1/2016,2188951,Broker C,2563,0.05,500000,100000,53832
1643,1/1/2016,3241690,Broker C,2490,0.05,500000,100000,52297
1648,1/1/2016,5754639,Broker C,2312,0.05,500000,100000,48558
1649,1/1/2016,14575565,Broker C,3424,0.05,1000000,250000,71909
1671,1/1/2016,10568848,Broker C,2383,0.05,1000000,250000,50046
1675,1/1/2016,10160053,Broker C,3179,0.05,1000000,250000,66768
1677,1/1/2016,16221324,Broker C,3524,0.05,1500000,500000,74019
1684,1/1/2016,11305340,Broker C,2952,0.05,1000000,250000,61994
1687,1/1/2016,3665527,Broker C,2147,0.05,500000,100000,45087
1688,1/1/2016,19219407,Broker C,4000,0.05,1500000,500000,84000
1691,1/1/2016,16688458,Broker C,4000,0.05,1500000,500000,84000
1693,1/1/2016,5508802,Broker C,2000,0.05,500000,100000,42000
1699,1/1/2016,12594477,Broker C,3424,0.05,1000000,250000,71909
1701,1/1/2016,10296955,Broker C,2147,0.05,1000000,250000,45087
1702,1/1/2016,18467739,Broker C,3524,0.05,1500000,500000,74019
1703,1/1/2016,10793925,Broker C,2490,0.05,1000000,250000,52297
1706,1/1/2016,11067947,Broker C,2312,0.05,1000000,250000,48558
1707,1/1/2016,21048252,Broker C,4624,0.05,2000000,1000000,97117
1710,1/1/2016,23811545,Broker C,4980,0.05,2000000,1000000,104595
1711,1/1/2016,5553880,Broker C,2312,0.05,500000,100000,48558
1712,1/1/2016,1900788,Broker C,2729,0.05,500000,100000,57312
1714,1/1/2016,10028914,Broker C,2750,0.05,1000000,250000,57750
1717,1/1/2016,15757093,Broker C,3179,0.05,1500000,500000,66768
1735,1/1/2016,21620901,Broker C,4980,0.05,2000000,1000000,104595
1737,1/1/2016,19052193,Broker C,4766,0.05,1500000,500000,100093
1743,1/1/2016,5126212,Broker C,2572,0.05,500000,100000,54023
1748,1/1/2016,8785812,Broker C,2490,0.05,500000,100000,52297
1752,1/1/2016,3918421,Broker C,2490,0.05,500000,100000,52297
1754,1/1/2016,9842385,Broker C,2490,0.05,500000,100000,52297
1755,1/1/2016,15641360,Broker C,3272,0.05,1500000,500000,68727
1758,1/1/2016,5686307,Broker C,2566,0.05,500000,100000,53900
1761,1/1/2016,19736863,Broker C,4000,0.05,1500000,500000,84000
1764,1/1/2016,10502194,Broker C,2750,0.05,1000000,250000,57750
1785,1/1/2016,10432783,Broker C,2312,0.05,1000000,250000,48558
1796,1/1/2016,17897825,Broker C,4000,0.05,1500000,500000,84000
1803,1/1/2016,4128977,Broker C,2000,0.05,500000,100000,42000
1804,1/1/2016,4035952,Broker C,2312,0.05,500000,100000,48558
1805,1/1/2016,2983943,Broker C,2000,0.05,500000,100000,42000
1808,1/1/2016,11214013,Broker C,2641,0.05,1000000,250000,55481
1810,1/1/2016,6041876,Broker C,2000,0.05,500000,100000,42000
1814,1/1/2016,12940063,Broker C,2566,0.05,1000000,250000,53900
1816,1/1/2016,10444672,Broker C,2952,0.05,1000000,250000,61994
1819,1/1/2016,9704372,Broker C,2147,0.05,500000,100000,45087
1822,1/1/2016,5784480,Broker C,2147,0.05,500000,100000,45087
1829,1/1/2016,16728692,Broker C,4420,0.05,1500000,500000,92820
1838,1/1/2016,15243025,Broker C,4000,0.05,1500000,500000,84000
1841,1/1/2016,7683341,Broker C,2000,0.05,500000,100000,42000
1843,1/1/2016,17141953,Broker C,3424,0.05,1500000,500000,71909
1845,1/1/2016,10754882,Broker C,3424,0.05,1000000,250000,71909
1850,1/1/2016,18733069,Broker C,5126,0.05,1500000,500000,107664
1853,1/1/2016,16989612,Broker C,3632,0.05,1500000,500000,76287
1856,1/1/2016,13893188,Broker C,3038,0.05,1000000,250000,63813
1858,1/1/2016,4379448,Broker C,2563,0.05,500000,100000,53832
1860,1/1/2016,22033031,Broker C,5126,0.05,2000000,1000000,107664
1861,1/1/2016,3170401,Broker C,2000,0.05,500000,100000,42000
1866,1/1/2016,13635599,Broker C,2750,0.05,1000000,250000,57750
1867,1/1/2016,15301191,Broker C,3272,0.05,1500000,500000,68727
1871,1/1/2016,7438634,Broker C,2000,0.05,500000,100000,42000
1873,1/1/2016,15432950,Broker C,3424,0.05,1500000,500000,71909
1876,1/1/2016,11238462,Broker C,3179,0.05,1000000,250000,66768
1881,1/1/2016,14257530,Broker C,2750,0.05,1000000,250000,57750
1884,1/1/2016,17684730,Broker C,4294,0.05,1500000,500000,90174
1894,1/1/2016,1611640,Broker C,2566,0.05,500000,100000,53900
1901,1/1/2016,2854242,Broker C,2566,0.05,500000,100000,53900
1903,1/1/2016,3913243,Broker C,2312,0.05,500000,100000,48558
1906,1/1/2016,8944260,Broker C,2657,0.05,500000,100000,55806
1907,1/1/2016,8489991,Broker C,2490,0.05,500000,100000,52297
1925,1/1/2016,16557745,Broker C,3424,0.05,1500000,500000,71909
1934,1/1/2016,14417707,Broker C,3529,0.05,1000000,250000,74112
1944,1/1/2016,17004152,Broker C,4980,0.05,1500000,500000,104595
1948,1/1/2016,10967301,Broker C,2750,0.05,1000000,250000,57750
1953,1/1/2016,10517455,Broker C,2750,0.05,1000000,250000,57750
1954,1/1/2016,9834686,Broker C,2000,0.05,500000,100000,42000
1955,1/1/2016,17873027,Broker C,4980,0.05,1500000,500000,104595
1956,1/1/2016,3845798,Broker C,2000,0.05,500000,100000,42000
1957,1/1/2016,20613205,Broker C,5133,0.05,2000000,1000000,107800
1962,1/1/2016,13401809,Broker C,3179,0.05,1000000,250000,66768
1973,1/1/2016,2726906,Broker C,2000,0.05,500000,100000,42000
1976,1/1/2016,15562622,Broker C,3179,0.05,1500000,500000,66768
1982,1/1/2016,7469988,Broker C,2490,0.05,500000,100000,52297
1983,1/1/2016,3510417,Broker C,2312,0.05,500000,100000,48558
1990,1/1/2016,23555383,Broker C,5145,0.05,2000000,1000000,108047
1993,1/1/2016,1345090,Broker C,2490,0.05,500000,100000,52297
2005,1/1/2016,9066810,Broker C,2490,0.05,500000,100000,52297
2024,1/1/2016,7234401,Broker C,2000,0.05,500000,100000,42000
2028,1/1/2016,2712827,Broker C,2645,0.05,500000,100000,55551
2031,1/1/2016,18336840,Broker C,4980,0.05,1500000,500000,104595
2039,1/1/2016,17522087,Broker C,4294,0.05,1500000,500000,90174
2043,1/1/2016,4566802,Broker C,2147,0.05,500000,100000,45087
2047,1/1/2016,24436413,Broker C,5314,0.05,2000000,1000000,111612
2071,1/1/2016,6635974,Broker C,2000,0.05,500000,100000,42000
2079,1/1/2016,5106410,Broker C,2000,0.05,500000,100000,42000
2088,1/1/2016,19100098,Broker C,4624,0.05,1500000,500000,97117
2091,1/1/2016,17106905,Broker C,4624,0.05,1500000,500000,97117
2093,1/1/2016,11319048,Broker C,2566,0.05,1000000,250000,53900
2096,1/1/2016,14789470,Broker C,2750,0.05,1000000,250000,57750
2099,1/1/2016,10660945,Broker C,2750,0.05,1000000,250000,57750
2101,1/1/2016,6142739,Broker C,2000,0.05,500000,100000,42000
2105,1/1/2016,8622999,Broker C,2490,0.05,500000,100000,52297
2111,1/1/2016,14528003,Broker C,2750,0.05,1000000,250000,57750
2124,1/1/2016,1188316,Broker C,2490,0.05,500000,100000,52297
2125,1/1/2016,18792658,Broker C,3424,0.05,1500000,500000,71909
2130,1/1/2016,15503164,Broker C,4624,0.05,1500000,500000,97117
2134,1/1/2016,8907902,Broker C,2000,0.05,500000,100000,42000
2135,1/1/2016,14586652,Broker C,2952,0.05,1000000,250000,61994
2136,1/1/2016,19851851,Broker C,5145,0.05,1500000,500000,108047
2140,1/1/2016,14904238,Broker C,2952,0.05,1000000,250000,61994
2145,1/1/2016,18512171,Broker C,4624,0.05,1500000,500000,97117
2146,1/1/2016,17116844,Broker C,4980,0.05,1500000,500000,104595
2151,1/1/2016,6919184,Broker C,2312,0.05,500000,100000,48558
2155,1/1/2016,12596298,Broker C,2750,0.05,1000000,250000,57750
2162,1/1/2016,20010827,Broker C,4294,0.05,2000000,1000000,90174
2163,1/1/2016,2814516,Broker C,2000,0.05,500000,100000,42000
2169,1/1/2016,12783241,Broker C,2566,0.05,1000000,250000,53900
2171,1/1/2016,22122800,Broker C,4420,0.05,2000000,1000000,92820
2174,1/1/2016,13298632,Broker C,2563,0.05,1000000,250000,53832
2176,1/1/2016,9902160,Broker C,2380,0.05,500000,100000,49983
2178,1/1/2016,23272120,Broker C,4980,0.05,2000000,1000000,104595
2179,1/1/2016,14631558,Broker C,2750,0.05,1000000,250000,57750
2189,1/1/2016,27614483,Broker C,5470,0.05,2000000,1000000,114887
2194,1/1/2016,8164946,Broker C,2380,0.05,500000,100000,49983
2207,1/1/2016,14039975,Broker C,2952,0.05,1000000,250000,61994
2223,1/1/2016,17450682,Broker C,4420,0.05,1500000,500000,92820
2228,1/1/2016,1014643,Broker C,2147,0.05,500000,100000,45087
2229,1/1/2016,1779518,Broker C,2312,0.05,500000,100000,48558
2230,1/1/2016,3327324,Broker C,2000,0.05,500000,100000,42000
2236,1/1/2016,10959579,Broker C,2641,0.05,1000000,250000,55481
2239,1/1/2016,4936341,Broker C,2380,0.05,500000,100000,49983
2254,1/1/2016,17713867,Broker C,4980,0.05,1500000,500000,104595
2255,1/1/2016,6926109,Broker C,2490,0.05,500000,100000,52297
2257,1/1/2016,13757311,Broker C,2750,0.05,1000000,250000,57750
